Accident_ID,Age,Driver_Experience,Vehicle_Speed,Traffic_Density,Visibility,Number_of_Vehicles,Road_Width,Historical_Accidents,Rainfall,Temperature,Hour,Day_of_Week,Weather,Road_Condition,Road_Type,Junction_Type,Lighting,Traffic_Control,Area_Type,Vehicle_Type,Driver_Distraction,Alcohol_Involved,Accident_Risk
ACC14719,36,21,62.8,58.5,6.7,2,5.3,7,0.52,26.0,8,Sunday,Clear,Dry,Urban Road,Roundabout,Poor,Signal,Urban,Motorcycle,Yes,Yes,High
ACC14720,33,25,55.2,29.5,5.33,4,11.7,5,6.38,15.8,21,Monday,Fog,Wet,Urban Road,T-Junction,Poor,Stop Sign,Urban,Motorcycle,No,No,High
ACC14721,44,27,76.1,50.4,8.26,1,6.6,4,0.24,26.6,0,Thursday,Clear,Wet,Highway,T-Junction,Daylight,Signal,Urban,Motorcycle,No,Yes,High
ACC14722,43,24,56.4,8.2,9.97,3,8.5,4,0.14,19.1,16,Monday,Clear,Dry,Urban Road,Straight Road,Poor,Uncontrolled,Rural,SUV,No,No,Low
ACC14723,41,20,28.4,84.1,8.58,3,8.8,2,0.0,27.2,17,Monday,Clear,Wet,Highway,T-Junction,Daylight,Uncontrolled,Rural,SUV,No,No,Low
ACC14724,40,29,38.3,65.2,2.96,4,8.5,6,0.76,28.7,12,Tuesday,Clear,Wet,Urban Road,Intersection,Daylight,Uncontrolled,Rural,Car,Yes,No,High
ACC14725,34,24,68.2,54.4,9.84,2,10.9,10,0.31,23.2,3,Friday,Clear,Dry,Residential,Crossroad,Daylight,Uncontrolled,Rural,Car,Yes,No,Medium
ACC14726,52,32,84.7,70.0,11.6,2,9.8,6,1.7,23.2,3,Sunday,Clear,Damaged,Residential,Roundabout,Poor,Signal,Suburban,Car,No,No,High
ACC14727,41,27,65.6,30.8,10.42,3,6.9,3,4.33,26.2,16,Thursday,Fog,Wet,Highway,Straight Road,Daylight,Uncontrolled,Urban,SUV,Yes,No,Medium
ACC14728,51,38,95.4,52.0,11.13,3,8.1,6,25.02,23.7,2,Monday,Rain,,Highway,Crossroad,Street Lights,Signal,Urban,Car,Yes,No,High
ACC14729,47,39,22.3,72.5,10.69,2,8.1,7,25.99,21.4,9,Monday,Rain,Dry,Residential,Crossroad,Street Lights,Uncontrolled,Urban,Motorcycle,No,No,Medium
ACC14730,30,16,60.7,37.7,8.0,1,9.5,9,0.22,20.2,15,Tuesday,Clear,Dry,Residential,Straight Road,Poor,Signal,Suburban,Bus,No,No,Medium
ACC14731,29,9,30.4,86.4,7.54,5,8.1,7,0.97,33.4,8,Saturday,,Dry,Residential,Intersection,Street Lights,Uncontrolled,Suburban,Motorcycle,No,No,Medium
ACC14732,40,26,69.4,52.6,9.51,2,8.1,6,0.09,36.0,19,Wednesday,Clear,Wet,Urban Road,Roundabout,Daylight,Traffic Police,Urban,Car,No,No,Medium
ACC14733,22,0,81.5,14.8,8.68,1,8.0,5,11.62,26.1,16,Friday,Rain,Dry,Urban Road,Straight Road,Daylight,Signal,Urban,Motorcycle,No,No,Medium
ACC14734,31,26,32.1,63.8,9.73,5,6.1,12,11.69,30.4,3,Friday,Fog,Wet,Rural Road,Crossroad,Daylight,Signal,Urban,Truck,No,No,High
ACC14735,27,18,77.1,50.7,6.48,5,8.3,8,0.45,20.6,11,Friday,Clear,Wet,Highway,Crossroad,Street Lights,Signal,Urban,Truck,No,No,High
ACC14736,35,18,91.8,100.0,7.76,3,8.6,2,1.4,20.1,8,Monday,Clear,Wet,Urban Road,Straight Road,Daylight,Signal,Suburban,Truck,No,No,High
ACC14737,18,0,42.3,51.4,9.2,2,10.8,8,2.63,26.1,15,Monday,Cloudy,Wet,Urban Road,Crossroad,Daylight,Signal,Suburban,Car,No,Yes,Medium
ACC14738,59,48,89.1,78.2,8.74,3,8.6,6,0.35,30.6,23,Monday,Clear,,Residential,Straight Road,Poor,Uncontrolled,Suburban,Car,No,No,High
ACC14739,43,19,42.9,48.5,3.54,3,9.8,9,0.45,26.2,16,Saturday,Clear,Dry,Residential,Straight Road,Daylight,Stop Sign,Urban,Truck,No,No,High
ACC14740,46,34,61.5,19.5,11.78,4,9.4,0,4.64,28.8,11,Wednesday,Cloudy,Wet,Highway,Roundabout,Street Lights,Stop Sign,Rural,SUV,No,No,Low
ACC14741,37,24,104.7,65.2,12.0,8,11.7,8,2.76,26.0,20,Monday,Rain,Dry,Residential,Straight Road,Daylight,Uncontrolled,Urban,Car,No,No,High
ACC14742,48,23,49.2,65.7,6.95,4,9.1,4,0.15,33.3,16,Friday,Clear,Dry,Highway,Crossroad,Daylight,Signal,Urban,Car,No,No,Medium
ACC14743,41,26,52.8,80.3,6.56,4,8.8,3,0.26,25.1,13,Saturday,Clear,Damaged,Rural Road,T-Junction,Daylight,Signal,Suburban,Truck,Yes,No,High
ACC14744,44,27,57.2,16.9,6.53,1,9.2,4,14.49,42.9,6,Friday,Storm,Wet,Highway,Roundabout,Daylight,Uncontrolled,Urban,Motorcycle,Yes,No,High
ACC14745,40,24,50.7,69.9,7.5,5,7.7,5,0.13,24.0,19,Tuesday,Clear,Dry,Urban Road,Crossroad,Poor,Uncontrolled,Urban,Car,Yes,No,High
ACC14746,50,41,91.1,68.3,7.84,3,10.7,4,0.01,31.3,17,Wednesday,Clear,Wet,Highway,Crossroad,,Signal,Urban,Motorcycle,No,No,High
ACC14747,27,2,60.8,66.4,6.51,3,6.5,7,0.07,25.1,2,Thursday,Clear,Wet,Highway,Roundabout,Daylight,Signal,Suburban,SUV,No,No,High
ACC14748,52,46,91.6,5.0,12.0,4,11.7,7,0.65,23.8,14,Monday,Clear,Dry,Highway,Roundabout,Street Lights,Signal,Rural,Truck,No,No,Low
ACC14749,33,8,76.1,82.5,8.73,6,8.5,4,0.44,13.9,5,Sunday,Clear,Dry,Urban Road,Crossroad,Street Lights,Signal,Suburban,Motorcycle,No,Yes,High
ACC14750,26,12,37.4,32.1,9.95,2,8.6,7,21.87,24.2,8,Thursday,Rain,,Residential,T-Junction,Street Lights,Signal,Suburban,Bus,No,No,Low
ACC14751,40,31,74.7,79.7,10.54,5,6.7,7,0.05,22.2,2,Monday,Clear,Dry,Urban Road,Intersection,Poor,Uncontrolled,Urban,Car,No,No,Medium
ACC14752,23,15,55.8,99.3,11.03,5,8.5,11,1.0,27.0,15,Wednesday,Clear,Dry,Urban Road,Crossroad,Street Lights,Uncontrolled,Urban,Motorcycle,No,No,High
ACC14753,30,12,59.3,77.3,9.75,2,8.9,7,21.46,23.1,9,Wednesday,Rain,Dry,Highway,Roundabout,Daylight,Signal,Urban,Motorcycle,No,No,High
ACC14754,32,13,92.1,64.2,7.67,1,7.7,7,1.73,31.1,11,Friday,Cloudy,Wet,Highway,Straight Road,Street Lights,Stop Sign,Rural,Motorcycle,No,Yes,High
ACC14755,33,10,49.2,53.7,7.91,4,5.7,6,5.0,24.1,5,Wednesday,Fog,Dry,Highway,Straight Road,Daylight,Signal,Urban,SUV,Yes,Yes,High
ACC14756,46,36,57.1,61.7,10.16,2,8.0,5,6.14,28.8,1,Saturday,Fog,Dry,Rural Road,Roundabout,Daylight,Stop Sign,Rural,Car,Yes,Yes,High
ACC14757,44,30,87.9,33.4,10.77,3,7.1,8,1.1,31.5,13,Saturday,,,Highway,Roundabout,Daylight,Stop Sign,Urban,Car,No,No,Low
ACC14758,32,8,55.4,,4.26,1,7.0,5,9.04,28.4,18,Sunday,Rain,Icy,Highway,Intersection,Daylight,Uncontrolled,Suburban,SUV,No,No,High
ACC14759,40,26,63.7,54.0,11.42,3,9.5,7,1.24,38.4,9,Thursday,Cloudy,Dry,Rural Road,Roundabout,Daylight,Signal,Rural,Car,Yes,No,Low
ACC14760,58,44,52.5,30.2,12.0,3,11.2,7,53.48,21.0,18,Thursday,Storm,Dry,Urban Road,Straight Road,Daylight,Signal,Urban,Car,No,No,Low
ACC14761,22,11,53.0,34.9,6.86,4,9.0,4,6.81,24.0,1,Wednesday,Cloudy,Damaged,Highway,T-Junction,Daylight,Stop Sign,Suburban,Motorcycle,No,No,Low
ACC14762,24,2,46.5,57.2,8.04,4,7.5,8,13.97,35.2,22,Thursday,Storm,Dry,Residential,Roundabout,Poor,Signal,Urban,SUV,No,Yes,High
ACC14763,36,24,34.5,26.4,10.73,1,14.2,1,4.6,30.3,23,Saturday,Rain,Icy,Urban Road,Intersection,Poor,Signal,Urban,Motorcycle,No,No,Medium
ACC14764,65,47,46.5,,5.01,1,9.9,11,0.06,21.0,18,Monday,Clear,Damaged,Highway,T-Junction,Street Lights,Signal,Urban,Motorcycle,No,No,High
ACC14765,26,17,64.1,87.9,9.25,1,14.1,10,0.99,31.0,20,Tuesday,Cloudy,Damaged,Residential,Intersection,Street Lights,Stop Sign,Rural,Motorcycle,No,No,Medium
ACC14766,29,12,40.6,62.6,8.99,4,9.0,5,29.51,33.7,20,Sunday,Storm,Dry,Highway,T-Junction,Daylight,Signal,Urban,SUV,No,No,High
ACC14767,41,17,53.7,53.5,3.83,4,6.7,7,1.75,23.1,6,Saturday,Fog,Wet,Highway,Roundabout,Poor,Traffic Police,Urban,Bus,No,No,High
ACC14768,45,24,76.5,39.4,4.54,3,12.9,8,0.1,32.9,17,Friday,,Wet,Residential,Straight Road,Daylight,Signal,Rural,Car,No,No,High
ACC14769,35,29,59.3,,12.0,4,12.1,7,6.66,26.6,7,Tuesday,,Icy,Urban Road,T-Junction,Daylight,Signal,Urban,Bus,Yes,No,Medium
ACC14770,38,20,98.1,22.4,9.12,2,13.4,6,0.01,25.5,21,Thursday,Clear,Dry,Urban Road,Crossroad,Daylight,Stop Sign,Urban,Bus,No,Yes,Medium
ACC14771,35,19,69.4,55.5,8.71,4,11.1,3,0.43,34.8,14,Friday,Clear,Wet,Residential,Intersection,Daylight,Signal,Rural,Truck,No,No,Low
ACC14772,37,25,24.5,61.2,12.0,3,7.4,9,0.59,28.3,4,Sunday,Clear,Dry,Residential,T-Junction,Daylight,Stop Sign,Urban,Truck,No,No,Low
ACC14773,19,0,40.3,42.7,12.0,2,5.2,5,0.14,27.3,7,Tuesday,Clear,Dry,Highway,Intersection,Daylight,Stop Sign,Urban,Motorcycle,No,No,Low
ACC14774,37,16,20.0,64.6,4.96,4,7.7,3,12.55,24.9,1,Tuesday,Rain,Dry,Highway,Straight Road,Daylight,Stop Sign,Rural,Truck,Yes,No,Medium
ACC14775,35,17,54.2,100.0,6.82,3,8.5,5,0.41,31.5,5,Thursday,Clear,Wet,Rural Road,Intersection,,Uncontrolled,Urban,Truck,Yes,No,High
ACC14776,39,19,83.0,70.1,7.5,2,6.4,7,6.4,24.2,4,Friday,Rain,Dry,Rural Road,Intersection,Daylight,Signal,Urban,Car,No,No,High
ACC14777,29,20,62.2,86.5,9.27,5,5.4,4,0.76,28.9,22,Saturday,Clear,Dry,Urban Road,Crossroad,Poor,Traffic Police,Urban,Car,Yes,No,High
ACC14778,41,18,44.9,78.4,6.07,1,7.0,8,0.72,31.1,12,Saturday,Clear,Icy,Urban Road,Intersection,Daylight,Uncontrolled,Suburban,Car,Yes,No,High
ACC14779,44,26,87.6,93.6,12.0,2,9.1,8,0.48,28.2,15,Friday,Clear,Dry,Highway,T-Junction,Daylight,Signal,Urban,Bus,No,No,Medium
ACC14780,63,49,42.5,46.7,2.97,4,7.8,7,0.37,28.8,5,Tuesday,Clear,Wet,Residential,Intersection,Street Lights,Signal,Urban,Truck,No,No,High
ACC14781,30,21,70.7,9.9,4.01,4,8.9,8,0.38,15.0,20,Friday,Clear,Dry,Residential,Roundabout,Poor,Signal,Urban,Motorcycle,No,No,High
ACC14782,24,5,44.6,50.6,6.94,1,11.7,5,0.3,33.5,11,Sunday,Clear,,Residential,Intersection,Daylight,Signal,Urban,Bus,Yes,No,High
ACC14783,37,30,65.9,34.9,8.56,6,8.8,3,1.68,12.7,13,Saturday,Cloudy,Wet,Residential,Roundabout,Poor,Stop Sign,Suburban,Truck,No,No,Medium
ACC14784,41,30,49.6,45.3,12.0,2,11.2,3,1.44,35.9,3,Friday,Clear,Damaged,Highway,Intersection,Daylight,Signal,Urban,SUV,No,No,Low
ACC14785,36,20,37.3,39.7,8.87,3,6.1,4,0.35,33.3,18,Monday,Clear,Dry,Highway,Intersection,Daylight,Traffic Police,Suburban,Car,No,No,Medium
ACC14786,36,18,29.2,69.8,8.84,1,6.9,5,0.81,27.8,7,Thursday,Clear,Wet,Rural Road,T-Junction,Daylight,Signal,Urban,Motorcycle,No,No,High
ACC14787,29,24,66.9,92.1,10.24,4,8.0,2,4.54,20.2,17,Saturday,Fog,,Rural Road,Roundabout,Street Lights,Signal,Urban,Truck,No,No,High
ACC14788,18,13,73.7,86.1,8.2,6,5.3,7,1.28,22.9,20,Thursday,Fog,Dry,Highway,Roundabout,Daylight,Signal,Urban,Car,No,Yes,High
ACC14789,49,42,68.2,55.6,7.57,2,6.3,7,1.35,27.7,15,Monday,Cloudy,Dry,Urban Road,Crossroad,Street Lights,Signal,Urban,Car,No,No,Medium
ACC14790,53,33,58.6,13.8,6.75,3,9.4,8,1.58,25.9,10,Sunday,Clear,Dry,Residential,Intersection,Daylight,Uncontrolled,Urban,Motorcycle,Yes,No,Medium
ACC14791,27,11,28.7,39.5,8.05,5,10.9,10,1.4,27.9,2,Sunday,Clear,Dry,Highway,Intersection,Street Lights,Stop Sign,Suburban,Bus,Yes,No,Medium
ACC14792,28,11,59.9,23.3,11.48,3,6.4,11,12.1,24.7,0,Tuesday,Storm,Dry,Highway,T-Junction,Daylight,Signal,Suburban,Motorcycle,No,No,High
ACC14793,18,1,60.5,56.5,,4,8.5,6,0.22,24.8,22,Wednesday,Clear,Dry,Highway,Crossroad,Daylight,Uncontrolled,Urban,Motorcycle,No,No,High
ACC14794,31,25,94.3,76.2,7.7,3,8.2,9,0.31,28.8,11,Saturday,Clear,Dry,Rural Road,Crossroad,Street Lights,Uncontrolled,Suburban,Motorcycle,Yes,No,High
ACC14795,39,31,49.7,100.0,6.9,2,9.6,3,0.75,31.8,21,Tuesday,Clear,Dry,Urban Road,T-Junction,Street Lights,Uncontrolled,Rural,Car,No,No,Medium
ACC14796,28,8,51.0,60.2,7.75,4,7.9,3,0.05,32.1,14,Monday,Clear,Dry,Rural Road,Roundabout,Daylight,Uncontrolled,Urban,SUV,Yes,No,Medium
ACC14797,43,25,62.2,5.8,9.2,2,8.3,7,0.29,21.1,21,Friday,Clear,Damaged,Urban Road,Straight Road,Street Lights,Stop Sign,Urban,Car,No,No,Low
ACC14798,25,11,56.7,20.5,5.36,4,9.6,6,3.39,19.9,10,Monday,Rain,Wet,Urban Road,T-Junction,Street Lights,Stop Sign,Suburban,Motorcycle,No,No,Medium
ACC14799,42,37,56.3,53.6,9.89,4,4.3,9,0.29,17.8,2,Thursday,Clear,Dry,Highway,Roundabout,Daylight,Signal,Urban,Car,No,No,Medium
ACC14800,38,25,37.0,100.0,8.45,4,11.3,5,5.62,33.8,20,Friday,Cloudy,Damaged,Rural Road,Crossroad,Poor,Signal,Suburban,Motorcycle,Yes,No,High
ACC14801,31,21,65.5,83.0,9.72,2,8.8,7,0.06,24.1,20,Tuesday,,Wet,Residential,T-Junction,Street Lights,Stop Sign,Rural,SUV,No,Yes,High
ACC14802,32,13,55.1,16.3,,6,6.4,6,0.28,30.5,21,Friday,Clear,Dry,Rural Road,Straight Road,Daylight,Uncontrolled,Urban,SUV,No,No,Low
ACC14803,43,22,34.5,21.6,,5,7.7,6,0.9,26.0,9,Thursday,Fog,Dry,Residential,Intersection,Daylight,Stop Sign,Rural,Car,No,No,Low
ACC14804,65,50,47.5,5.0,7.08,4,11.0,7,1.08,14.5,18,Monday,Clear,Wet,Urban Road,T-Junction,Daylight,Traffic Police,Urban,Car,No,No,Low
ACC14805,34,21,36.3,74.1,4.95,6,3.0,7,25.4,33.9,2,Sunday,Rain,Dry,Urban Road,Straight Road,Daylight,Signal,Urban,Car,No,No,High
ACC14806,46,36,56.6,42.6,6.63,2,8.8,6,4.42,26.1,21,Tuesday,Cloudy,Wet,Highway,Straight Road,Daylight,Uncontrolled,Urban,Car,Yes,No,Medium
ACC14807,53,46,83.7,42.0,7.23,3,9.5,7,0.27,45.0,20,Wednesday,Clear,Wet,Urban Road,T-Junction,Daylight,Stop Sign,Urban,Truck,No,No,High
ACC14808,28,16,44.7,81.4,12.0,7,12.5,6,5.56,24.4,6,Sunday,Storm,Wet,Rural Road,Roundabout,,Uncontrolled,Urban,Motorcycle,Yes,No,High
ACC14809,25,6,56.5,33.6,9.75,3,5.2,4,0.04,31.8,3,Wednesday,Clear,Icy,Rural Road,T-Junction,Daylight,Stop Sign,Urban,Bus,No,No,Medium
ACC14810,35,17,58.3,34.8,5.03,5,8.7,5,11.09,34.8,0,Monday,Fog,Dry,Residential,Crossroad,Street Lights,Signal,Suburban,Truck,Yes,No,High
ACC14811,37,24,82.6,62.4,5.06,3,8.2,7,1.72,22.7,2,Tuesday,,Dry,Urban Road,Straight Road,Daylight,Signal,Urban,Car,No,No,Medium
ACC14812,41,17,57.8,53.8,12.0,3,14.2,4,20.12,31.1,0,Sunday,Fog,Wet,Highway,Straight Road,Daylight,Traffic Police,Urban,Bus,Yes,No,High
ACC14813,26,2,36.4,79.7,8.77,6,10.6,7,0.81,43.5,4,Sunday,Clear,Dry,Highway,Intersection,Street Lights,Signal,Urban,Bus,No,No,High
ACC14814,43,20,103.8,32.4,3.97,4,11.6,7,0.39,34.3,21,Tuesday,Cloudy,Wet,Urban Road,Straight Road,Street Lights,Stop Sign,Urban,Motorcycle,No,No,High
ACC14815,23,9,76.5,64.6,6.08,3,10.5,9,36.35,36.9,17,Friday,Rain,Damaged,Highway,Intersection,Daylight,Signal,Urban,SUV,No,No,High
ACC14816,35,15,20.0,46.8,4.13,2,5.3,8,2.93,41.3,23,Sunday,Fog,Wet,Highway,Straight Road,Daylight,Signal,Suburban,Bus,No,Yes,High
ACC14817,38,14,63.0,53.4,7.67,3,10.0,7,8.52,26.7,14,Saturday,Fog,Dry,Highway,Straight Road,Daylight,Uncontrolled,Urban,Motorcycle,No,No,High
ACC14818,20,0,77.3,53.3,8.41,5,11.2,8,4.37,25.6,21,Monday,Rain,Dry,Highway,T-Junction,Street Lights,Uncontrolled,Suburban,SUV,Yes,No,High
ACC14819,40,29,58.8,45.4,11.26,2,13.2,9,6.47,29.7,1,Friday,Fog,Dry,Urban Road,T-Junction,Daylight,Traffic Police,Urban,Truck,No,No,Low
ACC14820,33,27,64.8,78.0,4.82,4,8.5,6,0.2,22.6,17,Monday,Clear,Dry,Highway,Crossroad,Street Lights,Signal,Suburban,Motorcycle,No,No,High
ACC14821,30,6,57.4,61.5,6.54,4,3.9,6,0.33,25.1,2,Thursday,Clear,Wet,Urban Road,Roundabout,Street Lights,Stop Sign,Urban,Car,Yes,No,Medium
ACC14822,38,13,49.7,27.2,8.85,3,7.7,7,0.31,23.6,13,Monday,Clear,Wet,Urban Road,Crossroad,Daylight,Uncontrolled,Urban,SUV,No,No,High
ACC14823,19,0,35.3,62.9,9.75,3,8.1,4,0.45,18.8,6,Friday,Clear,Wet,Urban Road,Straight Road,Daylight,Traffic Police,Suburban,Car,No,No,Low
ACC14824,39,28,50.6,48.1,10.87,3,8.6,7,0.21,24.4,21,Tuesday,Clear,Dry,Urban Road,Crossroad,Daylight,Traffic Police,Urban,Motorcycle,No,No,Medium
ACC14825,22,0,20.0,46.4,3.4,5,14.7,6,9.47,22.0,2,Monday,Cloudy,Dry,Highway,T-Junction,Daylight,Uncontrolled,Rural,Motorcycle,No,Yes,High
ACC14826,39,15,90.2,73.7,8.47,3,8.5,8,0.17,28.3,9,Sunday,Clear,Wet,Urban Road,Straight Road,Daylight,Signal,Suburban,Motorcycle,No,No,High
ACC14827,36,21,58.4,51.2,9.23,3,7.5,9,11.49,24.5,20,Tuesday,Rain,Dry,Highway,Straight Road,Daylight,Signal,Urban,Truck,No,Yes,High
ACC14828,52,41,34.7,61.0,10.11,1,7.3,7,0.16,29.8,0,Thursday,Clear,Dry,Rural Road,Crossroad,Street Lights,Uncontrolled,Rural,Motorcycle,No,No,Low
ACC14829,52,39,58.6,73.2,7.88,3,9.0,11,0.59,31.6,12,Wednesday,Clear,Wet,Highway,Intersection,Daylight,Uncontrolled,Rural,Car,Yes,No,Medium
ACC14830,43,37,80.8,57.3,9.23,4,7.2,4,9.85,17.2,7,Wednesday,Cloudy,Wet,Rural Road,Roundabout,Poor,Uncontrolled,Urban,SUV,No,No,Medium
ACC14831,34,18,70.4,5.0,11.64,2,5.5,5,12.73,26.2,4,Friday,Rain,Dry,Highway,Crossroad,Daylight,Signal,Urban,Truck,No,No,Medium
ACC14832,35,22,39.2,82.1,7.63,2,8.5,4,25.83,20.0,21,Monday,Rain,Damaged,Highway,Crossroad,Daylight,Stop Sign,Suburban,SUV,No,No,High
ACC14833,22,0,51.5,11.5,8.37,3,10.0,6,2.71,30.0,11,Thursday,Cloudy,Dry,Rural Road,Roundabout,Street Lights,Signal,Urban,Car,Yes,No,Medium
ACC14834,18,7,73.6,30.9,7.84,4,5.8,7,0.8,29.2,9,Thursday,Clear,Icy,Highway,Straight Road,Street Lights,Stop Sign,Urban,Truck,No,No,High
ACC14835,47,42,44.9,48.4,7.14,5,8.4,7,0.04,25.6,20,Tuesday,Cloudy,Dry,Rural Road,Straight Road,Daylight,Signal,Suburban,Truck,No,No,Medium
ACC14836,30,10,64.8,56.8,4.68,4,11.6,7,0.27,29.0,2,Saturday,Clear,Dry,Highway,Intersection,Street Lights,Traffic Police,Suburban,Car,No,No,Medium
ACC14837,25,20,48.0,18.4,7.15,6,4.4,6,0.1,21.3,7,Sunday,Clear,Damaged,Highway,Crossroad,Poor,Signal,Suburban,Bus,No,Yes,Medium
ACC14838,18,2,56.5,63.0,9.75,3,7.6,4,0.6,27.6,18,Friday,Clear,Dry,Rural Road,Roundabout,Street Lights,Stop Sign,Suburban,Car,No,Yes,Medium
ACC14839,36,27,78.6,80.1,9.61,4,10.3,7,0.59,28.4,17,Thursday,Clear,Wet,Urban Road,Crossroad,Daylight,Signal,Urban,Motorcycle,No,No,High
ACC14840,32,15,46.6,52.3,7.82,3,7.9,10,1.42,30.1,4,Monday,Clear,Wet,Urban Road,T-Junction,Street Lights,Uncontrolled,Urban,Truck,No,No,Medium
ACC14841,27,18,27.9,49.3,8.02,3,8.5,7,17.67,26.6,21,Thursday,Storm,Damaged,Urban Road,Crossroad,Street Lights,Stop Sign,Suburban,Motorcycle,No,No,High
ACC14842,27,12,98.7,86.1,3.54,7,9.7,4,65.31,26.5,18,Wednesday,Storm,Icy,Highway,Crossroad,Street Lights,Traffic Police,Urban,Truck,No,No,High
ACC14843,38,26,52.4,46.0,10.76,3,5.0,3,0.6,31.4,6,Friday,Clear,Dry,Urban Road,T-Junction,Street Lights,Signal,Suburban,Car,Yes,No,Medium
ACC14844,36,27,64.0,5.0,2.96,2,5.8,7,0.94,26.2,11,Tuesday,Clear,Wet,Highway,T-Junction,Poor,Signal,Urban,Truck,No,Yes,High
ACC14845,18,1,96.0,64.1,4.72,5,9.7,4,0.41,29.3,4,Sunday,Clear,Dry,Rural Road,Roundabout,Daylight,Uncontrolled,Urban,Car,No,No,High
ACC14846,25,18,67.9,44.9,8.01,4,9.8,6,1.7,29.0,9,Monday,Clear,Dry,Rural Road,Straight Road,Daylight,Signal,Suburban,Motorcycle,No,No,High
ACC14847,44,20,56.5,41.3,9.43,6,7.2,13,6.67,26.0,11,Wednesday,Fog,Wet,Highway,Intersection,Daylight,Signal,Urban,Car,No,No,High
ACC14848,27,6,58.7,96.7,11.73,7,12.2,7,0.53,27.6,0,Thursday,Clear,Dry,Residential,T-Junction,Daylight,Stop Sign,Urban,Motorcycle,Yes,No,High
ACC14849,45,22,92.9,34.1,10.43,4,8.7,5,12.33,22.2,6,Friday,Rain,Dry,Highway,Straight Road,Daylight,Uncontrolled,Urban,Truck,No,No,High
ACC14850,35,29,74.2,42.3,9.81,6,6.6,8,0.49,27.8,8,Friday,Clear,Dry,Highway,Roundabout,Street Lights,Signal,Urban,Bus,No,No,Medium
ACC14851,30,25,49.4,34.7,9.06,4,10.1,5,3.33,27.4,18,Monday,Storm,Wet,Rural Road,Crossroad,Daylight,Signal,Urban,Motorcycle,No,No,High
ACC14852,30,18,74.5,73.6,1.16,4,8.5,6,1.32,19.9,19,Tuesday,Clear,Icy,Rural Road,Roundabout,Street Lights,Uncontrolled,Urban,Car,No,No,High
ACC14853,41,24,47.7,80.8,9.17,4,6.5,12,7.98,27.9,8,Wednesday,Rain,Dry,Rural Road,Roundabout,Street Lights,Stop Sign,Suburban,Motorcycle,No,No,High
ACC14854,25,15,63.0,73.6,10.72,3,4.8,12,0.5,16.7,18,Saturday,Clear,Dry,Urban Road,T-Junction,Daylight,Signal,Rural,Truck,Yes,No,High
ACC14855,20,4,70.6,62.2,4.24,6,7.9,6,0.67,27.8,14,Tuesday,Cloudy,Damaged,Highway,Intersection,Poor,Signal,Urban,Car,No,No,High
ACC14856,27,10,45.2,66.4,8.48,1,6.2,12,0.47,28.2,3,Sunday,Clear,Dry,Residential,T-Junction,Daylight,Stop Sign,Urban,Motorcycle,No,No,High
ACC14857,21,13,49.7,70.3,4.08,5,8.9,9,0.34,22.9,16,Sunday,Clear,Dry,Highway,Crossroad,,Signal,Suburban,Motorcycle,Yes,Yes,High
ACC14858,23,3,48.4,84.5,9.93,3,9.8,5,11.02,24.2,14,Monday,Fog,Dry,Rural Road,T-Junction,Street Lights,Uncontrolled,Rural,Car,No,No,High
ACC14859,23,0,36.2,100.0,5.62,2,3.9,8,3.34,21.1,23,Monday,Fog,Dry,Highway,Crossroad,Daylight,Uncontrolled,Urban,Car,No,No,High
ACC14860,36,18,59.2,68.5,12.0,2,8.0,4,2.75,26.9,9,Wednesday,Fog,Dry,Rural Road,T-Junction,Daylight,Stop Sign,Urban,Car,No,No,Low
ACC14861,18,0,56.8,42.6,10.17,1,13.3,6,12.02,23.8,23,Friday,Cloudy,Wet,Urban Road,Intersection,Daylight,Traffic Police,Urban,Car,No,No,Medium
ACC14862,36,26,63.2,7.0,8.44,3,8.8,5,48.38,32.2,11,Friday,Rain,Dry,Highway,Straight Road,Street Lights,Signal,Urban,Car,No,No,Medium
ACC14863,34,28,65.1,81.3,8.08,2,7.6,6,0.02,30.0,12,Wednesday,Clear,Damaged,Urban Road,Intersection,Street Lights,Signal,Suburban,Motorcycle,No,No,High
ACC14864,43,33,48.8,87.5,9.98,3,9.0,6,0.77,27.5,14,Tuesday,Clear,Wet,Rural Road,T-Junction,Daylight,Uncontrolled,Rural,Car,No,No,Medium
ACC14865,38,20,73.0,44.5,9.72,3,10.3,3,0.36,28.1,14,Sunday,Clear,Wet,Rural Road,Roundabout,Street Lights,Stop Sign,Suburban,Car,Yes,No,Low
ACC14866,38,21,60.2,60.8,8.77,4,9.1,5,2.03,20.0,10,Wednesday,Cloudy,Dry,Urban Road,Straight Road,Daylight,Signal,Rural,Car,No,No,Medium
ACC14867,24,14,31.7,76.2,5.2,1,5.1,4,0.41,26.0,17,Saturday,Clear,Dry,Rural Road,Roundabout,Daylight,Signal,Urban,Truck,No,No,Medium
ACC14868,30,17,64.1,20.6,9.97,3,7.5,10,0.5,20.7,8,Friday,Clear,Dry,Highway,Intersection,Poor,Signal,Rural,SUV,No,No,Low
ACC14869,18,6,46.2,8.8,6.69,2,7.0,13,5.95,20.6,14,Tuesday,Cloudy,Damaged,Urban Road,Straight Road,Daylight,Signal,Urban,Truck,No,Yes,High
ACC14870,48,24,20.0,46.9,4.11,4,9.3,6,15.4,37.5,4,Thursday,Rain,Dry,Highway,T-Junction,Poor,Uncontrolled,Urban,Motorcycle,Yes,No,High
